"Dataset","Scenario","q","Year","SSB","SSB_95_lo","SSB_95_hi","SSB_base","StdDev_base","SSB_base_95_lo","SSB_base_95_hi"
"WEE","S2",1,2008,1320920,768531.24,1873308.76,1285280,259407,776842.28,1793717.72
"WEE","S2",1,2009,1281070,748510.56,1813629.44,1249500,251140,757265.6,1741734.4
"WEE","S2",1,2010,1250160,732741.56,1767578.44,1221560,244692,741963.68,1701156.32
"WEE","S2",1,2011,1222270,717979.64,1726560.36,1195460,238717,727574.68,1663345.32
"WEE","S2",1,2012,1212810,714942.56,1710677.44,1186300,235702,724324.08,1648275.92
"WEE","S2",1,2013,1222610,723605.76,1721614.24,1194900,236041,732259.64,1657540.36
"WEE","S2",1,2014,1235730,731761.08,1739698.92,1206270,237983,739823.32,1672716.68
"WEE","S2",1,2015,1234970,728725.52,1741214.48,1204820,238551,737260.04,1672379.96
"WEE","S2",1,2016,1211440,708280.56,1714599.44,1182060,236565,718392.6,1645727.4
"WEE","S2",1,2017,1176810,680630.12,1672989.88,1150070,233179,693039.16,1607100.84
"WEE","S2",1,2018,1134250,648575.72,1619924.28,1111920,228689,663689.56,1560150.44
"WEE","S2",1,2019,1077750,607297.08,1548202.92,1061000,222336,625221.44,1496778.56
"WEE","S2",1,2020,1024130,569680.48,1478579.52,1015000,216286,591079.44,1438920.56
"WEE","S2",1,2021,979431,539667.76,1419194.24,979053,211438,564634.52,1393471.48
"WEE","S2",1,2022,952072,521218.92,1382925.08,961497,209920,550053.8,1372940.2
"WEE","S2",1,2023,931979,506180.76,1357777.24,947226,209461,536682.44,1357769.56
