"Dataset","Scenario","q","Year","F","F_95_lo","F_95_hi","F_base","F_base_StdDev","F_base_95_lo","F_base_95_hi"
"WEE","S2",0.2,1966,0.0173924721633436,0.0105623694667795,0.0242225748599077,0.0176156620706556,0.00340724986941471,0.0109374523266028,0.0242938718147084
"WEE","S2",0.2,1967,0.013222922727665,0.00796143669183273,0.0184844087634973,0.0134282096733893,0.00261382585199644,0.00830511100347628,0.0185513083433023
"WEE","S2",0.2,1968,0.0106460897850475,0.00627582341329261,0.0150163561568024,0.0108503067447284,0.00215403253391936,0.00662840297824645,0.0150722105112103
"WEE","S2",0.2,1969,0.00844780753690623,0.00481193602464991,0.0120836790491625,0.00863183436702435,0.00179541654144358,0.00511281794579493,0.0121508507882538
"WEE","S2",0.2,1970,0.00750061519160642,0.00422059023608282,0.01078064014713,0.00768248007644511,0.00162356355687267,0.00450029550497468,0.0108646646479155
"WEE","S2",0.2,1971,0.0268305661199879,0.0148410155878723,0.0388201166521035,0.0275584986359022,0.0059382470356563,0.0159195344460159,0.0391974628257886
"WEE","S2",0.2,1972,0.0300665947114482,0.0163789200807695,0.0437542693421269,0.0309609722800714,0.00679497611397988,0.0176428190966708,0.044279125463472
"WEE","S2",0.2,1973,0.0404615434876569,0.0217796064905475,0.0591434804847663,0.0417219323773009,0.00929531788719428,0.0235031093184001,0.0599407554362017
"WEE","S2",0.2,1974,0.043073932641881,0.0229517888377622,0.0631960764459998,0.0444085461440451,0.0100311572238673,0.0247474779852652,0.064069614302825
"WEE","S2",0.2,1975,0.0267317979073268,0.0141459849905071,0.0393176108241465,0.0275226616273924,0.0062767466004065,0.0152202382905957,0.0398250849641891
"WEE","S2",0.2,1976,0.0268087825030585,0.0141138896335103,0.0395036753726067,0.027564411124758,0.00632840775287645,0.0151607319291202,0.0399680903203958
"WEE","S2",0.2,1977,0.0281532112312291,0.0147035181072215,0.0416029043552367,0.0289439667704854,0.00670127535787539,0.0158094670690496,0.0420784664719212
"WEE","S2",0.2,1978,0.0214811999619811,0.0111672056354387,0.0317951942885235,0.0221037544031832,0.00514073085401396,0.0120279219293158,0.0321795868770506
"WEE","S2",0.2,1979,0.0209251017853667,0.0109060105923834,0.03094419297835,0.0215811753486989,0.00500224379728234,0.0117767775060255,0.0313855731913723
"WEE","S2",0.2,1980,0.0270476294855662,0.0140577767122651,0.0400374822588673,0.0280318617814115,0.00649338775100787,0.0153048217894361,0.0407589017733869
"WEE","S2",0.2,1981,0.0370273990536449,0.0193142484861432,0.0547405496211466,0.0386882869170077,0.00889737090598815,0.0212494399412709,0.0561271338927445
"WEE","S2",0.2,1982,0.0215891897881033,0.0115222737669011,0.0316561058093055,0.0227096142254105,0.00510170592943482,0.0127102706037183,0.0327089578471027
"WEE","S2",0.2,1983,0.0214952535804627,0.0121285012018165,0.0308620059591089,0.0226764492162027,0.00480699083073201,0.013254747187968,0.0320981512444374
"WEE","S2",0.2,1984,0.0249206904631407,0.0142879051340171,0.0355534757922643,0.0261912940243509,0.00545013507440257,0.0155090292785219,0.0368735587701799
"WEE","S2",0.2,1985,0.0234360373073903,0.0135634659444743,0.0333086086703063,0.0246247373214143,0.00507115515776582,0.0146852732121933,0.0345642014306353
"WEE","S2",0.2,1986,0.0247981555178007,0.0145625288985829,0.0350337821370185,0.0259921348804036,0.00526853951952933,0.0156657974221261,0.0363184723386811
"WEE","S2",0.2,1987,0.0220377637546551,0.0130433841511078,0.0310321433582024,0.0230489391495962,0.00463299528780661,0.0139682683854952,0.0321296099136972
"WEE","S2",0.2,1988,0.0240903856480652,0.0142485888390031,0.0339321824571273,0.0251331750891519,0.00505476281898235,0.0152258399639465,0.0350405102143573
"WEE","S2",0.2,1989,0.0232950337786126,0.0138092752769234,0.0327807922803018,0.0242470295905803,0.0048686394562619,0.014704496256307,0.0337895629248536
"WEE","S2",0.2,1990,0.0262699798961669,0.0156096710120681,0.0369302887802657,0.0273142336662853,0.00547544107141779,0.0165823691663064,0.0380460981662642
"WEE","S2",0.2,1991,0.0232472791539015,0.0137677894189835,0.0327267688888195,0.0241914550023664,0.0048617533917468,0.0146624183545427,0.0337204916501901
"WEE","S2",0.2,1992,0.0248916116165394,0.0147006837042186,0.0350825395288602,0.0259931777325436,0.00524028353632496,0.0157222220013467,0.0362641334637405
"WEE","S2",0.2,1993,0.0252641730342471,0.0148499755873701,0.0356783704811241,0.0265242230592987,0.0053774603400536,0.0159844007927936,0.0370640453258038
"WEE","S2",0.2,1994,0.0253904190562726,0.014872577920841,0.0359082601917042,0.026772242413586,0.0054614941520817,0.0160677138755059,0.0374767709516661
"WEE","S2",0.2,1995,0.0225331236104343,0.0131315691644455,0.0319346780564231,0.0239096873096576,0.00490879393439337,0.0142884511982466,0.0335309234210686
"WEE","S2",0.2,1996,0.0220534144164605,0.0127140714367148,0.0313927573962062,0.0235986639542615,0.00488012369626103,0.0140336215095899,0.0331637063989331
"WEE","S2",0.2,1997,0.0204933311834961,0.0115503993674936,0.0294362629994986,0.0220247775544835,0.00469001344539111,0.0128323512015169,0.0312172039074501
"WEE","S2",0.2,1998,0.0204044202642549,0.011733399016073,0.0290754415124368,0.0219730234313266,0.00458376517125275,0.0129888436956712,0.030957203166982
"WEE","S2",0.2,1999,0.0210093018518519,0.0122565100724649,0.0297620936312389,0.022612820724547,0.00463129994100672,0.0135354728401738,0.0316901686089202
"WEE","S2",0.2,2000,0.0213750751108968,0.0125703337483811,0.0301798164734125,0.0229495631494334,0.00464563807952423,0.0138441125135659,0.0320550137853009
"WEE","S2",0.2,2001,0.0239154823985097,0.0142540802674012,0.0335768845296182,0.0256104746674028,0.0050911596441437,0.0156318017648811,0.0355891475699245
"WEE","S2",0.2,2002,0.0266806231179904,0.0160470923254239,0.0373141539105569,0.0285109682658181,0.00559531448922683,0.0175441518669335,0.0394777846647027
"WEE","S2",0.2,2003,0.0290429531514389,0.0174923560323817,0.0405935502704961,0.0310081120779889,0.00606839719365247,0.0191140535784301,0.0429021705775477
"WEE","S2",0.2,2004,0.0299359593912219,0.018074392018783,0.0417975267636608,0.0319494287607709,0.00623882984738516,0.019721322259896,0.0441775352616458
"WEE","S2",0.2,2005,0.0278400794653891,0.0168663289557988,0.0388138299749794,0.0296969611600835,0.00578287839099646,0.0183625195137304,0.0410314028064366
"WEE","S2",0.2,2006,0.0342259339789362,0.0206817259544608,0.0477701420034116,0.0364788573002881,0.00713385620266332,0.022496499143068,0.0504612154575082
"WEE","S2",0.2,2007,0.0380853169935407,0.0229056706093979,0.0532649633776835,0.0405729969882257,0.00799964818166156,0.024893686552169,0.0562523074242824
"WEE","S2",0.2,2008,0.0368407727587059,0.0220685741900953,0.0516129713273165,0.0392626057037414,0.00779735457010559,0.0239797907463344,0.0545454206611484
"WEE","S2",0.2,2009,0.0347107703719117,0.0207465716983087,0.0486749690455147,0.0370840279557498,0.00739091025691647,0.0225978438521935,0.0515702120593061
"WEE","S2",0.2,2010,0.0327041182393302,0.0195658592086628,0.0458423772699976,0.0349295750618021,0.00694784774703896,0.0213117934776057,0.0485473566459985
"WEE","S2",0.2,2011,0.0360286872180631,0.021596859405191,0.0504605150309352,0.0385048935687228,0.00764363884407647,0.0235233614343329,0.0534864257031127
"WEE","S2",0.2,2012,0.0358806926115957,0.0215214047010079,0.0502399805221835,0.0382981179688215,0.00760130066369509,0.0233995686679791,0.0531966672696639
"WEE","S2",0.2,2013,0.0375137782910857,0.0224703373234309,0.0525572192587405,0.0401183808890653,0.00797252639537873,0.024492229154123,0.0557445326240076
"WEE","S2",0.2,2014,0.0369774050705742,0.0220982340414068,0.0518565760997416,0.0400069913954125,0.0079659642049406,0.0243937015537289,0.0556202812370961
"WEE","S2",0.2,2015,0.0383961677065867,0.0228591270917144,0.053933208321459,0.0416889941064406,0.00832554814070387,0.025370919750661,0.0580070684622202
"WEE","S2",0.2,2016,0.0362281495864197,0.0215217776286687,0.0509345215441707,0.0393611314280243,0.00787694870640718,0.0239223119634662,0.0547999508925824
"WEE","S2",0.2,2017,0.033425903447721,0.0199599548659773,0.0468918520294647,0.036301330511512,0.0072190160039616,0.0221520591437473,0.0504506018792767
"WEE","S2",0.2,2018,0.0334308519738974,0.0198680788282968,0.046993625119498,0.0364239563948465,0.00729753656350315,0.0221207847303803,0.0507271280593127
"WEE","S2",0.2,2019,0.0311114986539049,0.0183215588438224,0.0439014384639874,0.0338834409705202,0.00688360049741529,0.0203915839955862,0.0473752979454542
"WEE","S2",0.2,2020,0.02595419857786,0.0151563378560212,0.0367520592996988,0.0281924260826179,0.00581176245113366,0.0168013716783959,0.0395834804868399
"WEE","S2",0.2,2021,0.0291253423995738,0.016736018779136,0.0415146660200116,0.0316531642203999,0.00668851760464677,0.0185436697152922,0.0447626587255076
"WEE","S2",0.2,2022,0.0286641232473588,0.0161441280778163,0.0411841184169013,0.0311174232202576,0.0067603995788883,0.0178670400456365,0.0443678063948787
"WEE","S2",0.2,2023,0.026139930636173,0.0144021990879793,0.0378776621843667,0.0279139341742449,0.00624008165241424,0.015683374135513,0.0401444942129768
"WEE","S2",0.4,1961,0,NA,NA,0,NA,NA,NA
"WEE","S2",0.4,1962,0.0136190643849976,NA,NA,0.013784549048816,NA,NA,NA
"WEE","S2",0.4,1963,0,NA,NA,0,NA,NA,NA
"WEE","S2",0.4,1964,0,NA,NA,0,NA,NA,NA
"WEE","S2",0.4,1965,0.0176560236172043,0.0107292254454959,0.0245828217889127,0.0178723232152409,0.00345786707062647,0.011094903756813,0.0246497426736688
"WEE","S2",0.4,1966,0.0173924721633436,0.0105623694667795,0.0242225748599077,0.0176156620706556,0.00340724986941471,0.0109374523266028,0.0242938718147084
"WEE","S2",0.4,1967,0.013222922727665,0.00796143669183273,0.0184844087634973,0.0134282096733893,0.00261382585199644,0.00830511100347628,0.0185513083433023
"WEE","S2",0.4,1968,0.0106460897850475,0.00627582341329261,0.0150163561568024,0.0108503067447284,0.00215403253391936,0.00662840297824645,0.0150722105112103
"WEE","S2",0.4,1969,0.00844780753690623,0.00481193602464991,0.0120836790491625,0.00863183436702435,0.00179541654144358,0.00511281794579493,0.0121508507882538
"WEE","S2",0.4,1970,0.00750061519160642,0.00422059023608282,0.01078064014713,0.00768248007644511,0.00162356355687267,0.00450029550497468,0.0108646646479155
"WEE","S2",0.4,1971,0.0268305661199879,0.0148410155878723,0.0388201166521035,0.0275584986359022,0.0059382470356563,0.0159195344460159,0.0391974628257886
"WEE","S2",0.4,1972,0.0300665947114482,0.0163789200807695,0.0437542693421269,0.0309609722800714,0.00679497611397988,0.0176428190966708,0.044279125463472
"WEE","S2",0.4,1973,0.0404615434876569,0.0217796064905475,0.0591434804847663,0.0417219323773009,0.00929531788719428,0.0235031093184001,0.0599407554362017
"WEE","S2",0.4,1974,0.043073932641881,0.0229517888377622,0.0631960764459998,0.0444085461440451,0.0100311572238673,0.0247474779852652,0.064069614302825
"WEE","S2",0.4,1975,0.0267317979073268,0.0141459849905071,0.0393176108241465,0.0275226616273924,0.0062767466004065,0.0152202382905957,0.0398250849641891
"WEE","S2",0.4,1976,0.0268087825030585,0.0141138896335103,0.0395036753726067,0.027564411124758,0.00632840775287645,0.0151607319291202,0.0399680903203958
"WEE","S2",0.4,1977,0.0281532112312291,0.0147035181072215,0.0416029043552367,0.0289439667704854,0.00670127535787539,0.0158094670690496,0.0420784664719212
"WEE","S2",0.4,1978,0.0214811999619811,0.0111672056354387,0.0317951942885235,0.0221037544031832,0.00514073085401396,0.0120279219293158,0.0321795868770506
"WEE","S2",0.4,1979,0.0209251017853667,0.0109060105923834,0.03094419297835,0.0215811753486989,0.00500224379728234,0.0117767775060255,0.0313855731913723
"WEE","S2",0.4,1980,0.0270476294855662,0.0140577767122651,0.0400374822588673,0.0280318617814115,0.00649338775100787,0.0153048217894361,0.0407589017733869
"WEE","S2",0.4,1981,0.0370273990536449,0.0193142484861432,0.0547405496211466,0.0386882869170077,0.00889737090598815,0.0212494399412709,0.0561271338927445
"WEE","S2",0.4,1982,0.0215891897881033,0.0115222737669011,0.0316561058093055,0.0227096142254105,0.00510170592943482,0.0127102706037183,0.0327089578471027
"WEE","S2",0.4,1983,0.0214952535804627,0.0121285012018165,0.0308620059591089,0.0226764492162027,0.00480699083073201,0.013254747187968,0.0320981512444374
"WEE","S2",0.4,1984,0.0249206904631407,0.0142879051340171,0.0355534757922643,0.0261912940243509,0.00545013507440257,0.0155090292785219,0.0368735587701799
"WEE","S2",0.4,1985,0.0234360373073903,0.0135634659444743,0.0333086086703063,0.0246247373214143,0.00507115515776582,0.0146852732121933,0.0345642014306353
"WEE","S2",0.4,1986,0.0247981555178007,0.0145625288985829,0.0350337821370185,0.0259921348804036,0.00526853951952933,0.0156657974221261,0.0363184723386811
"WEE","S2",0.4,1987,0.0220377637546551,0.0130433841511078,0.0310321433582024,0.0230489391495962,0.00463299528780661,0.0139682683854952,0.0321296099136972
"WEE","S2",0.4,1988,0.0240903856480652,0.0142485888390031,0.0339321824571273,0.0251331750891519,0.00505476281898235,0.0152258399639465,0.0350405102143573
"WEE","S2",0.4,1989,0.0232950337786126,0.0138092752769234,0.0327807922803018,0.0242470295905803,0.0048686394562619,0.014704496256307,0.0337895629248536
"WEE","S2",0.4,1990,0.0262699798961669,0.0156096710120681,0.0369302887802657,0.0273142336662853,0.00547544107141779,0.0165823691663064,0.0380460981662642
"WEE","S2",0.4,1991,0.0232472791539015,0.0137677894189835,0.0327267688888195,0.0241914550023664,0.0048617533917468,0.0146624183545427,0.0337204916501901
"WEE","S2",0.4,1992,0.0248916116165394,0.0147006837042186,0.0350825395288602,0.0259931777325436,0.00524028353632496,0.0157222220013467,0.0362641334637405
"WEE","S2",0.4,1993,0.0252641730342471,0.0148499755873701,0.0356783704811241,0.0265242230592987,0.0053774603400536,0.0159844007927936,0.0370640453258038
"WEE","S2",0.4,1994,0.0253904190562726,0.014872577920841,0.0359082601917042,0.026772242413586,0.0054614941520817,0.0160677138755059,0.0374767709516661
"WEE","S2",0.4,1995,0.0225331236104343,0.0131315691644455,0.0319346780564231,0.0239096873096576,0.00490879393439337,0.0142884511982466,0.0335309234210686
"WEE","S2",0.4,1996,0.0220534144164605,0.0127140714367148,0.0313927573962062,0.0235986639542615,0.00488012369626103,0.0140336215095899,0.0331637063989331
"WEE","S2",0.4,1997,0.0204933311834961,0.0115503993674936,0.0294362629994986,0.0220247775544835,0.00469001344539111,0.0128323512015169,0.0312172039074501
"WEE","S2",0.4,1998,0.0204044202642549,0.011733399016073,0.0290754415124368,0.0219730234313266,0.00458376517125275,0.0129888436956712,0.030957203166982
"WEE","S2",0.4,1999,0.0210093018518519,0.0122565100724649,0.0297620936312389,0.022612820724547,0.00463129994100672,0.0135354728401738,0.0316901686089202
"WEE","S2",0.4,2000,0.0213750751108968,0.0125703337483811,0.0301798164734125,0.0229495631494334,0.00464563807952423,0.0138441125135659,0.0320550137853009
"WEE","S2",0.4,2001,0.0239154823985097,0.0142540802674012,0.0335768845296182,0.0256104746674028,0.0050911596441437,0.0156318017648811,0.0355891475699245
"WEE","S2",0.4,2002,0.0266806231179904,0.0160470923254239,0.0373141539105569,0.0285109682658181,0.00559531448922683,0.0175441518669335,0.0394777846647027
"WEE","S2",0.4,2003,0.0290429531514389,0.0174923560323817,0.0405935502704961,0.0310081120779889,0.00606839719365247,0.0191140535784301,0.0429021705775477
"WEE","S2",0.4,2004,0.0299359593912219,0.018074392018783,0.0417975267636608,0.0319494287607709,0.00623882984738516,0.019721322259896,0.0441775352616458
"WEE","S2",0.4,2005,0.0278400794653891,0.0168663289557988,0.0388138299749794,0.0296969611600835,0.00578287839099646,0.0183625195137304,0.0410314028064366
"WEE","S2",0.4,2006,0.0342259339789362,0.0206817259544608,0.0477701420034116,0.0364788573002881,0.00713385620266332,0.022496499143068,0.0504612154575082
"WEE","S2",0.4,2007,0.0380853169935407,0.0229056706093979,0.0532649633776835,0.0405729969882257,0.00799964818166156,0.024893686552169,0.0562523074242824
"WEE","S2",0.4,2008,0.0368407727587059,0.0220685741900953,0.0516129713273165,0.0392626057037414,0.00779735457010559,0.0239797907463344,0.0545454206611484
"WEE","S2",0.4,2009,0.0347107703719117,0.0207465716983087,0.0486749690455147,0.0370840279557498,0.00739091025691647,0.0225978438521935,0.0515702120593061
"WEE","S2",0.4,2010,0.0327041182393302,0.0195658592086628,0.0458423772699976,0.0349295750618021,0.00694784774703896,0.0213117934776057,0.0485473566459985
"WEE","S2",0.4,2011,0.0360286872180631,0.021596859405191,0.0504605150309352,0.0385048935687228,0.00764363884407647,0.0235233614343329,0.0534864257031127
"WEE","S2",0.4,2012,0.0358806926115957,0.0215214047010079,0.0502399805221835,0.0382981179688215,0.00760130066369509,0.0233995686679791,0.0531966672696639
"WEE","S2",0.4,2013,0.0375137782910857,0.0224703373234309,0.0525572192587405,0.0401183808890653,0.00797252639537873,0.024492229154123,0.0557445326240076
"WEE","S2",0.4,2014,0.0369774050705742,0.0220982340414068,0.0518565760997416,0.0400069913954125,0.0079659642049406,0.0243937015537289,0.0556202812370961
"WEE","S2",0.4,2015,0.0383961677065867,0.0228591270917144,0.053933208321459,0.0416889941064406,0.00832554814070387,0.025370919750661,0.0580070684622202
"WEE","S2",0.4,2016,0.0362281495864197,0.0215217776286687,0.0509345215441707,0.0393611314280243,0.00787694870640718,0.0239223119634662,0.0547999508925824
"WEE","S2",0.4,2017,0.033425903447721,0.0199599548659773,0.0468918520294647,0.036301330511512,0.0072190160039616,0.0221520591437473,0.0504506018792767
"WEE","S2",0.4,2018,0.0334308519738974,0.0198680788282968,0.046993625119498,0.0364239563948465,0.00729753656350315,0.0221207847303803,0.0507271280593127
"WEE","S2",0.4,2019,0.0311114986539049,0.0183215588438224,0.0439014384639874,0.0338834409705202,0.00688360049741529,0.0203915839955862,0.0473752979454542
"WEE","S2",0.4,2020,0.02595419857786,0.0151563378560212,0.0367520592996988,0.0281924260826179,0.00581176245113366,0.0168013716783959,0.0395834804868399
"WEE","S2",0.4,2021,0.0291253423995738,0.016736018779136,0.0415146660200116,0.0316531642203999,0.00668851760464677,0.0185436697152922,0.0447626587255076
"WEE","S2",0.4,2022,0.0286641232473588,0.0161441280778163,0.0411841184169013,0.0311174232202576,0.0067603995788883,0.0178670400456365,0.0443678063948787
"WEE","S2",0.4,2023,0.026139930636173,0.0144021990879793,0.0378776621843667,0.0279139341742449,0.00624008165241424,0.015683374135513,0.0401444942129768
"WEE","S2",0.6,1961,0,NA,NA,0,NA,NA,NA
"WEE","S2",0.6,1962,0.0136190643849976,NA,NA,0.013784549048816,NA,NA,NA
"WEE","S2",0.6,1963,0,NA,NA,0,NA,NA,NA
"WEE","S2",0.6,1964,0,NA,NA,0,NA,NA,NA
"WEE","S2",0.6,1965,0.0176560236172043,0.0107292254454959,0.0245828217889127,0.0178723232152409,0.00345786707062647,0.011094903756813,0.0246497426736688
"WEE","S2",0.6,1966,0.0173924721633436,0.0105623694667795,0.0242225748599077,0.0176156620706556,0.00340724986941471,0.0109374523266028,0.0242938718147084
"WEE","S2",0.6,1967,0.013222922727665,0.00796143669183273,0.0184844087634973,0.0134282096733893,0.00261382585199644,0.00830511100347628,0.0185513083433023
"WEE","S2",0.6,1968,0.0106460897850475,0.00627582341329261,0.0150163561568024,0.0108503067447284,0.00215403253391936,0.00662840297824645,0.0150722105112103
"WEE","S2",0.6,1969,0.00844780753690623,0.00481193602464991,0.0120836790491625,0.00863183436702435,0.00179541654144358,0.00511281794579493,0.0121508507882538
"WEE","S2",0.6,1970,0.00750061519160642,0.00422059023608282,0.01078064014713,0.00768248007644511,0.00162356355687267,0.00450029550497468,0.0108646646479155
"WEE","S2",0.6,1971,0.0268305661199879,0.0148410155878723,0.0388201166521035,0.0275584986359022,0.0059382470356563,0.0159195344460159,0.0391974628257886
"WEE","S2",0.6,1972,0.0300665947114482,0.0163789200807695,0.0437542693421269,0.0309609722800714,0.00679497611397988,0.0176428190966708,0.044279125463472
"WEE","S2",0.6,1973,0.0404615434876569,0.0217796064905475,0.0591434804847663,0.0417219323773009,0.00929531788719428,0.0235031093184001,0.0599407554362017
"WEE","S2",0.6,1974,0.043073932641881,0.0229517888377622,0.0631960764459998,0.0444085461440451,0.0100311572238673,0.0247474779852652,0.064069614302825
"WEE","S2",0.6,1975,0.0267317979073268,0.0141459849905071,0.0393176108241465,0.0275226616273924,0.0062767466004065,0.0152202382905957,0.0398250849641891
"WEE","S2",0.6,1976,0.0268087825030585,0.0141138896335103,0.0395036753726067,0.027564411124758,0.00632840775287645,0.0151607319291202,0.0399680903203958
"WEE","S2",0.6,1977,0.0281532112312291,0.0147035181072215,0.0416029043552367,0.0289439667704854,0.00670127535787539,0.0158094670690496,0.0420784664719212
"WEE","S2",0.6,1978,0.0214811999619811,0.0111672056354387,0.0317951942885235,0.0221037544031832,0.00514073085401396,0.0120279219293158,0.0321795868770506
"WEE","S2",0.6,1979,0.0209251017853667,0.0109060105923834,0.03094419297835,0.0215811753486989,0.00500224379728234,0.0117767775060255,0.0313855731913723
"WEE","S2",0.6,1980,0.0270476294855662,0.0140577767122651,0.0400374822588673,0.0280318617814115,0.00649338775100787,0.0153048217894361,0.0407589017733869
"WEE","S2",0.6,1981,0.0370273990536449,0.0193142484861432,0.0547405496211466,0.0386882869170077,0.00889737090598815,0.0212494399412709,0.0561271338927445
"WEE","S2",0.6,1982,0.0215891897881033,0.0115222737669011,0.0316561058093055,0.0227096142254105,0.00510170592943482,0.0127102706037183,0.0327089578471027
"WEE","S2",0.6,1983,0.0214952535804627,0.0121285012018165,0.0308620059591089,0.0226764492162027,0.00480699083073201,0.013254747187968,0.0320981512444374
"WEE","S2",0.6,1984,0.0249206904631407,0.0142879051340171,0.0355534757922643,0.0261912940243509,0.00545013507440257,0.0155090292785219,0.0368735587701799
"WEE","S2",0.6,1985,0.0234360373073903,0.0135634659444743,0.0333086086703063,0.0246247373214143,0.00507115515776582,0.0146852732121933,0.0345642014306353
"WEE","S2",0.6,1986,0.0247981555178007,0.0145625288985829,0.0350337821370185,0.0259921348804036,0.00526853951952933,0.0156657974221261,0.0363184723386811
"WEE","S2",0.6,1987,0.0220377637546551,0.0130433841511078,0.0310321433582024,0.0230489391495962,0.00463299528780661,0.0139682683854952,0.0321296099136972
"WEE","S2",0.6,1988,0.0240903856480652,0.0142485888390031,0.0339321824571273,0.0251331750891519,0.00505476281898235,0.0152258399639465,0.0350405102143573
"WEE","S2",0.6,1989,0.0232950337786126,0.0138092752769234,0.0327807922803018,0.0242470295905803,0.0048686394562619,0.014704496256307,0.0337895629248536
"WEE","S2",0.6,1990,0.0262699798961669,0.0156096710120681,0.0369302887802657,0.0273142336662853,0.00547544107141779,0.0165823691663064,0.0380460981662642
"WEE","S2",0.6,1991,0.0232472791539015,0.0137677894189835,0.0327267688888195,0.0241914550023664,0.0048617533917468,0.0146624183545427,0.0337204916501901
"WEE","S2",0.6,1992,0.0248916116165394,0.0147006837042186,0.0350825395288602,0.0259931777325436,0.00524028353632496,0.0157222220013467,0.0362641334637405
"WEE","S2",0.6,1993,0.0252641730342471,0.0148499755873701,0.0356783704811241,0.0265242230592987,0.0053774603400536,0.0159844007927936,0.0370640453258038
"WEE","S2",0.6,1994,0.0253904190562726,0.014872577920841,0.0359082601917042,0.026772242413586,0.0054614941520817,0.0160677138755059,0.0374767709516661
"WEE","S2",0.6,1995,0.0225331236104343,0.0131315691644455,0.0319346780564231,0.0239096873096576,0.00490879393439337,0.0142884511982466,0.0335309234210686
"WEE","S2",0.6,1996,0.0220534144164605,0.0127140714367148,0.0313927573962062,0.0235986639542615,0.00488012369626103,0.0140336215095899,0.0331637063989331
"WEE","S2",0.6,1997,0.0204933311834961,0.0115503993674936,0.0294362629994986,0.0220247775544835,0.00469001344539111,0.0128323512015169,0.0312172039074501
"WEE","S2",0.6,1998,0.0204044202642549,0.011733399016073,0.0290754415124368,0.0219730234313266,0.00458376517125275,0.0129888436956712,0.030957203166982
"WEE","S2",0.6,1999,0.0210093018518519,0.0122565100724649,0.0297620936312389,0.022612820724547,0.00463129994100672,0.0135354728401738,0.0316901686089202
"WEE","S2",0.6,2000,0.0213750751108968,0.0125703337483811,0.0301798164734125,0.0229495631494334,0.00464563807952423,0.0138441125135659,0.0320550137853009
"WEE","S2",0.6,2001,0.0239154823985097,0.0142540802674012,0.0335768845296182,0.0256104746674028,0.0050911596441437,0.0156318017648811,0.0355891475699245
"WEE","S2",0.6,2002,0.0266806231179904,0.0160470923254239,0.0373141539105569,0.0285109682658181,0.00559531448922683,0.0175441518669335,0.0394777846647027
"WEE","S2",0.6,2003,0.0290429531514389,0.0174923560323817,0.0405935502704961,0.0310081120779889,0.00606839719365247,0.0191140535784301,0.0429021705775477
"WEE","S2",0.6,2004,0.0299359593912219,0.018074392018783,0.0417975267636608,0.0319494287607709,0.00623882984738516,0.019721322259896,0.0441775352616458
"WEE","S2",0.6,2005,0.0278400794653891,0.0168663289557988,0.0388138299749794,0.0296969611600835,0.00578287839099646,0.0183625195137304,0.0410314028064366
"WEE","S2",0.6,2006,0.0342259339789362,0.0206817259544608,0.0477701420034116,0.0364788573002881,0.00713385620266332,0.022496499143068,0.0504612154575082
"WEE","S2",0.6,2007,0.0380853169935407,0.0229056706093979,0.0532649633776835,0.0405729969882257,0.00799964818166156,0.024893686552169,0.0562523074242824
"WEE","S2",0.6,2008,0.0368407727587059,0.0220685741900953,0.0516129713273165,0.0392626057037414,0.00779735457010559,0.0239797907463344,0.0545454206611484
"WEE","S2",0.6,2009,0.0347107703719117,0.0207465716983087,0.0486749690455147,0.0370840279557498,0.00739091025691647,0.0225978438521935,0.0515702120593061
"WEE","S2",0.6,2010,0.0327041182393302,0.0195658592086628,0.0458423772699976,0.0349295750618021,0.00694784774703896,0.0213117934776057,0.0485473566459985
"WEE","S2",0.6,2011,0.0360286872180631,0.021596859405191,0.0504605150309352,0.0385048935687228,0.00764363884407647,0.0235233614343329,0.0534864257031127
"WEE","S2",0.6,2012,0.0358806926115957,0.0215214047010079,0.0502399805221835,0.0382981179688215,0.00760130066369509,0.0233995686679791,0.0531966672696639
"WEE","S2",0.6,2013,0.0375137782910857,0.0224703373234309,0.0525572192587405,0.0401183808890653,0.00797252639537873,0.024492229154123,0.0557445326240076
"WEE","S2",0.6,2014,0.0369774050705742,0.0220982340414068,0.0518565760997416,0.0400069913954125,0.0079659642049406,0.0243937015537289,0.0556202812370961
"WEE","S2",0.6,2015,0.0383961677065867,0.0228591270917144,0.053933208321459,0.0416889941064406,0.00832554814070387,0.025370919750661,0.0580070684622202
"WEE","S2",0.6,2016,0.0362281495864197,0.0215217776286687,0.0509345215441707,0.0393611314280243,0.00787694870640718,0.0239223119634662,0.0547999508925824
"WEE","S2",0.6,2017,0.033425903447721,0.0199599548659773,0.0468918520294647,0.036301330511512,0.0072190160039616,0.0221520591437473,0.0504506018792767
"WEE","S2",0.6,2018,0.0334308519738974,0.0198680788282968,0.046993625119498,0.0364239563948465,0.00729753656350315,0.0221207847303803,0.0507271280593127
"WEE","S2",0.6,2019,0.0311114986539049,0.0183215588438224,0.0439014384639874,0.0338834409705202,0.00688360049741529,0.0203915839955862,0.0473752979454542
"WEE","S2",0.6,2020,0.02595419857786,0.0151563378560212,0.0367520592996988,0.0281924260826179,0.00581176245113366,0.0168013716783959,0.0395834804868399
"WEE","S2",0.6,2021,0.0291253423995738,0.016736018779136,0.0415146660200116,0.0316531642203999,0.00668851760464677,0.0185436697152922,0.0447626587255076
"WEE","S2",0.6,2022,0.0286641232473588,0.0161441280778163,0.0411841184169013,0.0311174232202576,0.0067603995788883,0.0178670400456365,0.0443678063948787
