"Dataset","Scenario","q","Year","SSB","SSB_95_lo","SSB_95_hi","SSB_base","StdDev_base","SSB_base_95_lo","SSB_base_95_hi"
"FULL","S1",1,2004,2057080,1199864.2,2914295.8,1607890,326287,968367.48,2247412.52
"FULL","S1",1,2005,1936710,1129993.6,2743426.4,1507420,305946,907765.84,2107074.16
"FULL","S1",1,2006,1827790,1067533.44,2588046.56,1416770,287019,854212.76,1979327.24
"FULL","S1",1,2007,1734490,1013504,2455476,1340010,271138,808579.52,1871440.48
"FULL","S1",1,2008,1665080,974281.92,2355878.08,1285280,259407,776842.28,1793717.72
"FULL","S1",1,2009,1616800,948585.04,2285014.96,1249500,251140,757265.6,1741734.4
"FULL","S1",1,2010,1579020,928964.44,2229075.56,1221560,244692,741963.68,1701156.32
"FULL","S1",1,2011,1547210,913114.72,2181305.28,1195460,238717,727574.68,1663345.32
"FULL","S1",1,2012,1537930,913078.08,2162781.92,1186300,235702,724324.08,1648275.92
"FULL","S1",1,2013,1554370,930778.36,2177961.64,1194900,236041,732259.64,1657540.36
"FULL","S1",1,2014,1580790,953090.2,2208489.8,1206270,237983,739823.32,1672716.68
"FULL","S1",1,2015,1597290,966054.36,2228525.64,1204820,238551,737260.04,1672379.96
"FULL","S1",1,2016,1593650,962120.36,2225179.64,1182060,236565,718392.6,1645727.4
"FULL","S1",1,2017,1583100,951650.72,2214549.28,1150070,233179,693039.16,1607100.84
"FULL","S1",1,2018,1568400,936980.12,2199819.88,1111920,228689,663689.56,1560150.44
"FULL","S1",1,2019,1540810,912036.12,2169583.88,1061000,222336,625221.44,1496778.56
"FULL","S1",1,2020,1528090,896411.4,2159768.6,1015000,216286,591079.44,1438920.56
"FULL","S1",1,2021,1529900,889630.72,2170169.28,979053,211438,564634.52,1393471.48
"FULL","S1",1,2022,1555810,895231.2,2216388.8,961497,209920,550053.8,1372940.2
"FULL","S1",1,2023,1558010,888862.08,2227157.92,947226,209461,536682.44,1357769.56
"FULL","S2",0.2,1963,2119090,1210937.72,3027242.28,1897550,420361,1073642.44,2721457.56
"FULL","S2",0.2,1964,2131520,1222240.72,3040799.28,1909820,420987,1084685.48,2734954.52
"FULL","S2",0.2,1965,2143760,1233784.92,3053735.08,1922030,421436,1096015.44,2748044.56
"FULL","S2",0.2,1966,2138410,1227680.32,3049139.68,1916610,421879,1089727.16,2743492.84
"FULL","S2",0.2,1967,2132240,1217000.36,3047479.64,1909930,424340,1078223.6,2741636.4
"FULL","S2",0.2,1968,2127110,1203865.72,3050354.28,1903070,427831,1064521.24,2741618.76
"FULL","S2",0.2,1969,2120920,1189818.08,3052021.92,1894740,430780,1050411.2,2739068.8
"FULL","S2",0.2,1970,2113370,1176525.28,3050214.72,1885190,432473,1037542.92,2732837.08
"FULL","S2",0.2,1971,2098710,1159677.92,3037742.08,1868000,432013,1021254.52,2714745.48
"FULL","S2",0.2,1972,2056350,1121428.04,2991271.96,1823390,428166,984184.64,2662595.36
"FULL","S2",0.2,1973,2000520,1076495.64,2924544.36,1765580,420772,940866.88,2590293.12
"FULL","S2",0.2,1974,1928680,1022344.64,2835015.36,1692860,410118,889028.72,2496691.28
"FULL","S2",0.2,1975,1853920,969877.68,2737962.32,1618570,397494,839481.76,2397658.24
"FULL","S2",0.2,1976,1796610,936350.32,2656869.68,1562780,384516,809128.64,2316431.36
"FULL","S2",0.2,1977,1751240,912926.44,2589553.56,1520060,372908,789160.32,2250959.68
"FULL","S2",0.2,1978,1730500,907923.28,2553076.72,1502610,364937,787333.48,2217886.52
"FULL","S2",0.2,1979,1763460,944225.08,2582694.92,1539760,364223,825882.92,2253637.08
"FULL","S2",0.2,1980,1838970,1009331.4,2668608.6,1619510,371155,892046.2,2346973.8
"FULL","S2",0.2,1981,1944250,1090111.4,2798388.6,1728180,385332,972929.28,2483430.72
"FULL","S2",0.2,1982,2042330,1155996.44,2928663.56,1826710,402136,1038523.44,2614896.56
"FULL","S2",0.2,1983,2141900,1224863.04,3058936.96,1926540,417958,1107342.32,2745737.68
"FULL","S2",0.2,1984,2216060,1276647.68,3155472.32,2001670,429638,1159579.52,2843760.48
"FULL","S2",0.2,1985,2248440,1299104.2,3197775.8,2035630,434878,1183269.12,2887990.88
"FULL","S2",0.2,1986,2244550,1299132.24,3189967.76,2034490,433336,1185151.44,2883828.56
"FULL","S2",0.2,1987,2214400,1284713.2,3144086.8,2009020,426462,1173154.48,2844885.52
"FULL","S2",0.2,1988,2170780,1263184.36,3078375.64,1970570,416479,1154271.16,2786868.84
"FULL","S2",0.2,1989,2118090,1235245.24,3000934.76,1922740,404973,1128992.92,2716487.08
"FULL","S2",0.2,1990,2084730,1220975.64,2948484.36,1894910,396678,1117421.12,2672398.88
"FULL","S2",0.2,1991,2068550,1214736.76,2922363.24,1882830,392647,1113241.88,2652418.12
"FULL","S2",0.2,1992,2068190,1216195.64,2920184.36,1884170,392034,1115783.36,2652556.64
"FULL","S2",0.2,1993,2083290,1223230.24,2943349.76,1899260,395898,1123299.92,2675220.08
"FULL","S2",0.2,1994,2115250,1239463.2,2991036.8,1929810,403230,1139479.2,2720140.8
"FULL","S2",0.2,1995,2171090,1271110.92,3071069.08,1987640,416289,1171713.56,2803566.44
"FULL","S2",0.2,1996,2219340,1300105.88,3138574.12,2037020,426074,1201914.96,2872125.04
"FULL","S2",0.2,1997,2227830,1303684.12,3151975.88,2046010,428049,1207033.96,2884986.04
"FULL","S2",0.2,1998,2202210,1289144,3115276,2022450,422377,1194591.08,2850308.92
"FULL","S2",0.2,1999,2159280,1268483.52,3050076.48,1984310,412168,1176460.72,2792159.28
"FULL","S2",0.2,2000,2099020,1239089.6,2958950.4,1930370,398324,1149654.96,2711085.04
"FULL","S2",0.2,2001,2028910,1204535.96,2853284.04,1867440,382551,1117640.04,2617239.96
"FULL","S2",0.2,2002,1949870,1163770.84,2735969.16,1796150,365587,1079599.48,2512700.52
"FULL","S2",0.2,2003,1857330,1112100.76,2602559.24,1710920,347094,1030615.76,2391224.24
"FULL","S2",0.2,2004,1748100,1047341.2,2448858.8,1607890,326287,968367.48,2247412.52
"FULL","S2",0.2,2005,1641410,984020.12,2298799.88,1507420,305946,907765.84,2107074.16
"FULL","S2",0.2,2006,1545050,927822.48,2162277.52,1416770,287019,854212.76,1979327.24
"FULL","S2",0.2,2007,1462790,879582.2,2045997.8,1340010,271138,808579.52,1871440.48
"FULL","S2",0.2,2008,1402730,845429.48,1960030.52,1285280,259407,776842.28,1793717.72
"FULL","S2",0.2,2009,1362270,823952.08,1900587.92,1249500,251140,757265.6,1741734.4
"FULL","S2",0.2,2010,1331000,807632.96,1854367.04,1221560,244692,741963.68,1701156.32
"FULL","S2",0.2,2011,1303520,793447.64,1813592.36,1195460,238717,727574.68,1663345.32
"FULL","S2",0.2,2012,1294340,791709.76,1796970.24,1186300,235702,724324.08,1648275.92
"FULL","S2",0.2,2013,1305040,803042.84,1807037.16,1194900,236041,732259.64,1657540.36
"FULL","S2",0.2,2014,1320730,815436.12,1826023.88,1206270,237983,739823.32,1672716.68
"FULL","S2",0.2,2015,1325090,818110.52,1832069.48,1204820,238551,737260.04,1672379.96
"FULL","S2",0.2,2016,1309270,804607.24,1813932.76,1182060,236565,718392.6,1645727.4
"FULL","S2",0.2,2017,1285010,784371.12,1785648.88,1150070,233179,693039.16,1607100.84
"FULL","S2",0.2,2018,1254750,759452.12,1750047.88,1111920,228689,663689.56,1560150.44
"FULL","S2",0.2,2019,1211150,724364.4,1697935.6,1061000,222336,625221.44,1496778.56
"FULL","S2",0.2,2020,1173870,693775.84,1653964.16,1015000,216286,591079.44,1438920.56
"FULL","S2",0.2,2021,1147480,670960.88,1623999.12,979053,211438,564634.52,1393471.48
"FULL","S2",0.2,2022,1140740,660834,1620646,961497,209920,550053.8,1372940.2
"FULL","S2",0.2,2023,1131560,649200.08,1613919.92,947226,209461,536682.44,1357769.56
"FULL","S2",0.4,1963,2277680,1290000.72,3265359.28,1897550,420361,1073642.44,2721457.56
"FULL","S2",0.4,1964,2290090,1301362.12,3278817.88,1909820,420987,1084685.48,2734954.52
"FULL","S2",0.4,1965,2301930,1313062.96,3290797.04,1922030,421436,1096015.44,2748044.56
"FULL","S2",0.4,1966,2295830,1307155.04,3284504.96,1916610,421879,1089727.16,2743492.84
"FULL","S2",0.4,1967,2288640,1296978,3280302,1909930,424340,1078223.6,2741636.4
"FULL","S2",0.4,1968,2282530,1284550.92,3280509.08,1903070,427831,1064521.24,2741618.76
"FULL","S2",0.4,1969,2275280,1271046.56,3279513.44,1894740,430780,1050411.2,2739068.8
"FULL","S2",0.4,1970,2266510,1258031.2,3274988.8,1885190,432473,1037542.92,2732837.08
"FULL","S2",0.4,1971,2250710,1241341.36,3260078.64,1868000,432013,1021254.52,2714745.48
"FULL","S2",0.4,1972,2207180,1202948.52,3211411.48,1823390,428166,984184.64,2662595.36
"FULL","S2",0.4,1973,2150160,1157598.36,3142721.64,1765580,420772,940866.88,2590293.12
"FULL","S2",0.4,1974,2076920,1102621.64,3051218.36,1692860,410118,889028.72,2496691.28
"FULL","S2",0.4,1975,2000430,1048928.4,2951931.6,1618570,397494,839481.76,2397658.24
"FULL","S2",0.4,1976,1941130,1013952,2868308,1562780,384516,809128.64,2316431.36
"FULL","S2",0.4,1977,1893550,988931.6,2798168.4,1520060,372908,789160.32,2250959.68
"FULL","S2",0.4,1978,1870740,982483.68,2758996.32,1502610,364937,787333.48,2217886.52
"FULL","S2",0.4,1979,1902070,1017767,2786373,1539760,364223,825882.92,2253637.08
"FULL","S2",0.4,1980,1976600,1082389.2,2870810.8,1619510,371155,892046.2,2346973.8
"FULL","S2",0.4,1981,2081620,1163167.92,3000072.08,1728180,385332,972929.28,2483430.72
"FULL","S2",0.4,1982,2180010,1229249.28,3130770.72,1826710,402136,1038523.44,2614896.56
"FULL","S2",0.4,1983,2279680,1298063,3261297,1926540,417958,1107342.32,2745737.68
"FULL","S2",0.4,1984,2353320,1349349.2,3357290.8,2001670,429638,1159579.52,2843760.48
"FULL","S2",0.4,1985,2384430,1370814.04,3398045.96,2035630,434878,1183269.12,2887990.88
"FULL","S2",0.4,1986,2378570,1369469.88,3387670.12,2034490,433336,1185151.44,2883828.56
"FULL","S2",0.4,1987,2345890,1353334.24,3338445.76,2009020,426462,1173154.48,2844885.52
"FULL","S2",0.4,1988,2299600,1330009.56,3269190.44,1970570,416479,1154271.16,2786868.84
"FULL","S2",0.4,1989,2244410,1300311.32,3188508.68,1922740,404973,1128992.92,2716487.08
"FULL","S2",0.4,1990,2208700,1284248.36,3133151.64,1894910,396678,1117421.12,2672398.88
"FULL","S2",0.4,1991,2190730,1276523.28,3104936.72,1882830,392647,1113241.88,2652418.12
"FULL","S2",0.4,1992,2189330,1277030.36,3101629.64,1884170,392034,1115783.36,2652556.64
"FULL","S2",0.4,1993,2203460,1283387,3123533,1899260,395898,1123299.92,2675220.08
"FULL","S2",0.4,1994,2234700,1299254.72,3170145.28,1929810,403230,1139479.2,2720140.8
"FULL","S2",0.4,1995,2288640,1330056.92,3247223.08,1987640,416289,1171713.56,2803566.44
"FULL","S2",0.4,1996,2335150,1358111.56,3312188.44,2037020,426074,1201914.96,2872125.04
"FULL","S2",0.4,1997,2341350,1360812.96,3321887.04,2046010,428049,1207033.96,2884986.04
"FULL","S2",0.4,1998,2312800,1345159.76,3280440.24,2022450,422377,1194591.08,2850308.92
"FULL","S2",0.4,1999,2266340,1323074.32,3209605.68,1984310,412168,1176460.72,2792159.28
"FULL","S2",0.4,2000,2202420,1292184.24,3112655.76,1930370,398324,1149654.96,2711085.04
"FULL","S2",0.4,2001,2128690,1256123.48,3001256.52,1867440,382551,1117640.04,2617239.96
"FULL","S2",0.4,2002,2046060,1213755.8,2878364.2,1796150,365587,1079599.48,2512700.52
"FULL","S2",0.4,2003,1950060,1160546.52,2739573.48,1710920,347094,1030615.76,2391224.24
"FULL","S2",0.4,2004,1837620,1094340.96,2580899.04,1607890,326287,968367.48,2247412.52
"FULL","S2",0.4,2005,1727840,1029470.44,2426209.56,1507420,305946,907765.84,2107074.16
"FULL","S2",0.4,2006,1628690,971741.12,2285638.88,1416770,287019,854212.76,1979327.24
"FULL","S2",0.4,2007,1543900,921964.56,2165835.44,1340010,271138,808579.52,1871440.48
"FULL","S2",0.4,2008,1481500,886308.76,2076691.24,1285280,259407,776842.28,1793717.72
"FULL","S2",0.4,2009,1438960,863509.88,2014410.12,1249500,251140,757265.6,1741734.4
"FULL","S2",0.4,2010,1406000,846222.04,1965777.96,1221560,244692,741963.68,1701156.32
"FULL","S2",0.4,2011,1377630,831701.4,1923558.6,1195460,238717,727574.68,1663345.32
"FULL","S2",0.4,2012,1368620,830468.68,1906771.32,1186300,235702,724324.08,1648275.92
"FULL","S2",0.4,2013,1381120,843605.68,1918634.32,1194900,236041,732259.64,1657540.36
"FULL","S2",0.4,2014,1400260,858978.56,1941541.44,1206270,237983,739823.32,1672716.68
"FULL","S2",0.4,2015,1409000,865160.76,1952839.24,1204820,238551,737260.04,1672379.96
"FULL","S2",0.4,2016,1398150,855508.32,1940791.68,1182060,236565,718392.6,1645727.4
